通用名,商品名称,规格,箱规,国药准字,厂家,供应商,是否有活动
欧纯 一次性使用无菌敷贴 欧纯 一次性使用无菌敷贴    6cm*7cm片(80片/盒),欧纯 一次性使用无菌敷贴 ,6cm*7cm片(80片/盒),1  盒  ,浙械注准20152640458 ,青岛千江生物工程有限公司 ,佛山健多多医疗器械有限公司,有
鱼跃制氧机9F-3W 鱼跃制氧机9F-3W    1台/盒,鱼跃制氧机9F-3W ,1台/盒,1  盒  ,苏食药监械(准)字2013第2541399号 ,江苏鱼跃医疗设备股份有限公司 ,佛山健多多医疗器械有限公司,有
鱼跃氧气袋42L 鱼跃氧气袋42L    1个/盒,鱼跃氧气袋42L ,1个/盒,1  盒  ,苏镇食药监械(准)字2014第1560041号 ,江苏鱼跃医疗设备股份有限公司 ,佛山健多多医疗器械有限公司,有
鱼跃制氧机8F-5AW 鱼跃制氧机8F-5AW    1台/盒,鱼跃制氧机8F-5AW ,1台/盒,1  盒  ,苏械注准20142540095 ,江苏鱼跃医疗设备股份有限公司 ,佛山健多多医疗器械有限公司,有
鱼跃电子体温计 额温计 鱼跃电子体温计 额温计    1台/盒,鱼跃电子体温计 额温计 ,1台/盒,1  盒  ,苏械注准2017220035 ,江苏鱼跃医疗设备股份有限公司 ,佛山健多多医疗器械有限公司,有
鱼跃制氧机7F-3B 鱼跃制氧机7F-3B    1台/盒,鱼跃制氧机7F-3B ,1台/盒,1  盒  ,苏食药监械(准)字2013第2540120号 ,江苏鱼跃医疗设备股份有限公司 ,佛山健多多医疗器械有限公司,有
鱼跃牌医用制氧机7F-3DW 鱼跃牌医用制氧机7F-3DW    1台/盒,鱼跃牌医用制氧机7F-3DW ,1台/盒,1  盒  ,苏食药监械(准)字2013第2540120号 ,江苏鱼跃医疗设备股份有限公司 ,佛山健多多医疗器械有限公司,有
鱼跃轮椅H005B 鱼跃轮椅H005B    1张/盒,鱼跃轮椅H005B ,1张/盒,1  盒  ,苏械注准20152560948 ,江苏鱼跃医疗设备股份有限公司 ,佛山健多多医疗器械有限公司,有
鱼跃轮椅车H032C舒适版 鱼跃轮椅车H032C舒适版    1张/盒,鱼跃轮椅车H032C舒适版 ,1张/盒,1  盒  ,苏械注准20152560948 ,江苏鱼跃医疗设备股份有限公司 ,佛山健多多医疗器械有限公司,有
鱼跃牌轮椅H008B 鱼跃牌轮椅H008B    1张/盒,鱼跃牌轮椅H008B ,1张/盒,1  盒  ,苏械注准20172540417 ,江苏鱼跃医疗设备股份有限公司 ,佛山健多多医疗器械有限公司,有
鱼跃助行器YU720  鱼跃助行器YU720     1根/盒,鱼跃助行器YU720  ,1根/盒,1  盒  ,苏镇械备20160017号 ,江苏鱼跃医疗设备股份有限公司 ,佛山健多多医疗器械有限公司,有
鱼跃手杖 YU821 鱼跃手杖 YU821    1根/盒,鱼跃手杖 YU821 ,1根/盒,1  盒  ,苏镇食药监械(准)字2011第1200025号 ,江苏鱼跃医疗设备股份有限公司 ,佛山健多多医疗器械有限公司,有
欧姆龙雾化器压缩式 NE-C30 欧姆龙雾化器压缩式 NE-C30    1台/盒,欧姆龙雾化器压缩式 NE-C30 ,1台/盒,1  盒  ,辽食药监械(准)字2011第2540038 ,欧姆龙(大连)有限公司 ,佛山健多多医疗器械有限公司,有
欧姆龙压缩雾化器NE-C801S 欧姆龙压缩雾化器NE-C801S    1台/盒,欧姆龙压缩雾化器NE-C801S ,1台/盒,1  盒  ,辽械注准20162210031号 ,欧姆龙(大连)有限公司 ,佛山健多多医疗器械有限公司,有
欧姆龙制氧机HAO-3001 欧姆龙制氧机HAO-3001    1台/盒,欧姆龙制氧机HAO-3001 ,1台/盒,1  盒  ,辽械注准20152540076号 ,欧姆龙(大连)有限公司 ,佛山健多多医疗器械有限公司,有
欧姆龙雾化器 NE-C601 欧姆龙雾化器 NE-C601    1台/盒,欧姆龙雾化器 NE-C601 ,1台/盒,1  盒  ,辽械注准20162210099 ,欧姆龙(大连)有限公司 ,佛山健多多医疗器械有限公司,有
姆龙雾化器NE C900  姆龙雾化器NE C900     1台/盒,姆龙雾化器NE C900  ,1台/盒,1  盒  ,辽食药监械(准)字2013第2210004 ,欧姆龙(大连)有限公司 ,佛山健多多医疗器械有限公司,有
欧姆龙雾化器NE-C28  欧姆龙雾化器NE-C28     1台/盒,欧姆龙雾化器NE-C28  ,1台/盒,1  盒  ,辽大食药监械(准)字2012第1540003号 ,欧姆龙(大连)有限公司 ,佛山健多多医疗器械有限公司,有
康祝拔罐器B型24罐 康祝拔罐器B型24罐    24个/盒,康祝拔罐器B型24罐 ,24个/盒,1  盒  ,京东械备20140020号 ,北京康祝医疗器械有限公司 ,佛山健多多医疗器械有限公司,有
红外线测温仪康祝IT-122 红外线测温仪康祝IT-122    1台/盒,红外线测温仪康祝IT-122 ,1台/盒,1  盒  ,粤食药监械(准)字2014第2201182号 ,深圳市百乐富电子科技有限公司 ,佛山健多多医疗器械有限公司,有
康祝医用超声雾化器PN100 康祝医用超声雾化器PN100    1台/盒,康祝医用超声雾化器PN100 ,1台/盒,1  盒  ,粤械注准20162231245 ,深圳市康贝科技有限公司 ,佛山健多多医疗器械有限公司,有
百捷血红蛋白分析仪 百捷血红蛋白分析仪    1台/盒,百捷血红蛋白分析仪 ,1台/盒,1  盒  ,国械注许20152400081 ,台湾勤立生物科技股份有限公司 ,佛山健多多医疗器械有限公司,有
百捷血红蛋白试纸 百捷血红蛋白试纸    25片/盒,百捷血红蛋白试纸 ,25片/盒,1  盒  ,国食药监械(许)字2014第2400088号 ,台湾勤立生物科技股份有限公司 ,佛山健多多医疗器械有限公司,有
百捷尿酸试纸 百捷尿酸试纸    25片/盒,百捷尿酸试纸 ,25片/盒,1  盒  ,国械注许2017240002 ,台湾勤立生物科技股份有限公司 ,佛山健多多医疗器械有限公司,有
 佛山华士康棉球500g     500g/袋, ,500g/袋,1  袋  ,粤禅械备20140029号 ,佛山市华士康医疗用品有限公司 ,佛山健多多医疗器械有限公司,有
 仙鹤牌TDP神灯CQ-27电磁波理疗仪    1台/盒, ,1台/盒,1  台  ,渝食药监械(准)字2012第2260090号(更) ,重庆华伦弘力实业有限公司 ,佛山健多多医疗器械有限公司,有
 华佗牌电子针疗仪 SDZ-IIB型     1台/盒, ,1台/盒,1  盒  ,苏食药监械(准)字2013第2270095号 ,苏州医疗用品厂有限公司 ,佛山健多多医疗器械有限公司,有
 华伦电磁波治疗仪TDP神灯CQJ-16B    1台/盒, ,1台/盒,1  盒  ,渝食药监械(准)字2012第2260090号(更) ,重庆华伦医疗器械有限公司 ,佛山健多多医疗器械有限公司,有
 鱼跃7D电动洗胃机    1台/盒, ,1台/盒,1  盒  ,苏食药监械(准)字2013第2540768号 ,江苏鱼跃医疗设备股份有限公司 ,佛山健多多医疗器械有限公司,有
 享全健老人助听器 VHP-304 有线盒式助听器 普通版不带充电电池    1台/盒, ,1台/盒,1  盒  ,粤食药监械(准)字2010第2460292号 ,佛山市华弘科技有限公司 ,佛山健多多医疗器械有限公司,有
 享全健雾化器 AXD-302    1台/盒, ,1台/盒,1  盒  ,粤械注准20142210360 ,广州爱芯达电子有限公司 ,佛山健多多医疗器械有限公司,有
 西门子助听器灵捷耳背式 适用≤90db     1台/盒, ,1台/盒,1  盒  ,苏食药监械（准）字2013第2461278号 ,西门子听力仪器(苏州)有限公司 ,佛山健多多医疗器械有限公司,有
 德国百瑞PARI雾化器SINUS医用家用鼻窦炎鼻炎雾化    1台/盒, ,1台/盒,1  台  ,国食药监械(进)字2012第2541120号 ,PARIGmbH ,佛山健多多医疗器械有限公司,有
 德国百瑞雾化器PARI TurboBOY N    1台/盒, ,1台/盒,1  台  ,国食药监械（进）字2012第2544589号 ,德国（Germany） ,佛山健多多医疗器械有限公司,有
 西门子助听器风笛DHP    1台/盒, ,1台/盒,1  盒  ,苏食监械(准)字2009第2460746号 ,西门子听力仪器(苏州)有限公司 ,佛山健多多医疗器械有限公司,有
 鱼跃呼吸机面罩鼻罩口鼻罩通用 407U    1个/盒, ,1个/盒,1  盒  ,苏械注准20172540417 ,江苏鱼跃医疗设备股份有限公司 ,佛山健多多医疗器械有限公司,有
 飞利浦睡眠呼吸机伟康557P    1台/盒, ,1台/盒,1  盒  ,国食药监械(进)字2011第2542438 ,飞利浦医疗(苏州)有限公司 ,佛山健多多医疗器械有限公司,有
 中频激光综合治疗仪 X仙鹤Y-801型    1台/盒, ,1台/盒,1  台  ,粤食药监械(准)字2014第2260060号 ,广州市祥友医疗器械科技有限公司 ,佛山健多多医疗器械有限公司,有
 巨贸5升制氧机带雾化    1台/盒, ,1台/盒,1  盒  ,苏械注准20182540750 ,江苏巨贸医疗设备有限公司 ,佛山健多多医疗器械有限公司,有
 美国xnuo心诺M9医用级3L制氧机带雾化    1台/盒, ,1台/盒,1  盒  ,粤械注准20152540053号 ,深圳心诺智造医疗有限公司 ,佛山健多多医疗器械有限公司,有
 互邦电动轮椅HBLD2-A22    1张/盒, ,1张/盒,1  盒  ,沪械注准20172560715 ,上海互邦医疗器械有限公司 ,佛山健多多医疗器械有限公司,有
 助行器互邦HBLX301带轮带座可折叠    1张/盒, ,1张/盒,1  盒  ,沪食药监械(准)字2012第1560289号 ,上海互邦医疗器械有限公司 ,佛山健多多医疗器械有限公司,有
 互邦电动轮椅车HBLD3-B智能锂电轻便折叠铝合金（单控）    1张/盒, ,1张/盒,1  盒  ,沪械注准20172560715 ,上海互邦医疗器械有限公司 ,佛山健多多医疗器械有限公司,有
 互邦电动轮椅车HBLD3-B智能锂电（双控制器）    1张/盒, ,1张/盒,1  盒  ,沪食药监械(准)字2014第2560175号 ,上海互邦医疗器械有限公司 ,佛山健多多医疗器械有限公司,有
 鱼跃雾化器 403T    1台/盒, ,1台/盒,1  盒  ,苏食药监械(准)字2013第2230698号 ,江苏鱼跃医疗设备股份有限公司 ,佛山健多多医疗器械有限公司,有
 康祝医用雾化器压缩式AXD-302    1台/盒, ,1台/盒,1  盒  ,粤械注准20142210360 ,广州爱芯达电子有限公司 ,佛山健多多医疗器械有限公司,有
念初堂雷火灸 雷火灸    1支,念初堂雷火灸 ,1支,1  支  ,Q/370285ZAT 001-2017 ,青岛真艾堂中医药科技有限公司 ,佛山健多多医疗器械有限公司,有
华佗牌承臻一次性针灸针 承臻针灸针     0.18*13mm*100支/盒,华佗牌承臻一次性针灸针 ,0.18*13mm*100支/盒,1  盒  ,苏食药监械(准)字2012第2270864号 ,苏州医疗用品厂有限公司 ,广州骉骉医疗器械科技有限公司,有
 鱼跃网式雾化器 M103    1台/盒, ,1台/盒,1  盒  ,苏食药监械(准)字2013第2230698号 ,江苏鱼跃医疗设备股份有限公司 ,广州骉骉医疗器械科技有限公司,有
 晕车贴    1片*2袋, ,1片*2袋,1  盒  ,川资阳食药监械(准)字2011第1640021号 ,四川省乐至贵均卫生材料有限公司 ,广州市巨孚达医药有限公司,有
百捷尿酸分析仪 百捷尿酸分析仪    1台/盒,百捷尿酸分析仪 ,1台/盒,1  盒  ,国食药监械（许）字2014第2400089 ,台湾勤立生物科技股份有限公司 ,佛山健多多医疗器械有限公司,有
华佗牌悦臻一次性针灸针 悦臻针灸针     0.35*25mm*100支/盒,华佗牌悦臻一次性针灸针 ,0.35*25mm*100支/盒,1  盒  ,苏械注准20162270970 ,苏州医疗用品厂有限公司 ,佛山健多多医疗器械有限公司,有
酒精消毒棉片 消毒棉片    100片,酒精消毒棉片 ,100片,200  盒  ,鲁械注准20172640675 ,青岛海诺生物工程有限公司 ,佛山健多多医疗器械有限公司,有
酒精消毒棉球.家庭装 消毒棉球    90粒/瓶,酒精消毒棉球.家庭装 ,90粒/瓶,108  瓶  ,鲁械注准20172640783 ,青岛海诺生物工程有限公司 ,佛山健多多医疗器械有限公司,有
棉布型 压敏胶带    2.0cm*300cm,棉布型 ,2.0cm*300cm,400  盒  ,鲁青械备20140018号 ,青岛海诺生物工程有限公司 ,佛山健多多医疗器械有限公司,有
早早孕 早早孕    条型100人份/盒,早早孕 ,条型100人份/盒,50  盒  ,鲁械注准20162400592 ,青岛海诺生物工程有限公司 ,佛山健多多医疗器械有限公司,有
 冈本魅6只    6只/盒, ,6只/盒,1  盒  ,国食药监械（进）字第2662714号 ,.冈本株式会社 ,佛山健多多医疗器械有限公司,有
 来福士便携式超声雾化器    1台/盒, ,1台/盒,1  盒  ,粤食药监械（准）字2014第2231320号 ,深圳来福士医疗器械有限公司 ,佛山健多多医疗器械有限公司,有
 长坤中频眼部治疗仪    1台/盒, ,1台/盒,1  盒  ,鄂械注准20152262115 ,深圳市长坤科技有限公司 ,佛山健多多医疗器械有限公司,有
 恒迪无纺布胶带    20cm*1000cm/卷, ,20cm*1000cm/卷,1  盒  ,粤深械备20150122号 ,金华市景迪医疗用品有限公司 ,佛山健多多医疗器械有限公司,有
 康恩宁.防褥疮垫（方格型）    1张/盒, ,1张/盒,1  盒  ,苏食药监械(准)字2013第2560848号 ,江苏康恩宁医疗器械有限公司 ,佛山健多多医疗器械有限公司,有
 宝尔通 A-80助听器    1台/盒, ,1台/盒,1  盒  ,粤食药监械(准)字2011第2460193号 ,中山市小榄镇森蓝电子厂 ,佛山健多多医疗器械有限公司,有
 侨健中频治疗仪     1台/盒, ,1台/盒,1  盒  ,粤食药监械生产许20010375号 ,广州市侨鑫医疗器械科技发展有限公司 ,佛山健多多医疗器械有限公司,有
 欧姆龙雾化器NE-C801    1台/盒, ,1台/盒,1  盒  ,苏食药监械（准）2011第2231031号 ,欧姆龙(大连)有限公司 ,佛山健多多医疗器械有限公司,有
 康泰contec CMS50D血氧仪    1台/盒, ,1台/盒,1  台  ,冀械注准20142210338号 ,康泰医学系统(秦皇岛)股份有限公司 ,佛山健多多医疗器械有限公司,有
 美客医用气体雾化器NE-103    1台/盒, ,1台/盒,1  台  ,粤食药监械(准)字2012第2540117号 ,佛山市美客医疗科技有限公司 ,佛山健多多医疗器械有限公司,有
 好万家低中频电子脉冲治疗仪足疗按摩HYS-1008    1台/盒, ,1台/盒,1  盒  ,粤食药监械(准)字2011第2260587号 ,深圳市好一生电子科技有限公司 ,佛山健多多医疗器械有限公司,有
 红外线测温仪 额温枪    1台/盒, ,1台/盒,1  盒  ,粤食药监械(准)字2014第2200214号 ,东莞市欣绿医疗科技有限公司 ,佛山健多多医疗器械有限公司,有
 三贵Miki手动轮椅车 MCVWSW-49JL     1张/盒, ,1张/盒,1  盒  ,沪食药监械(准)字2012第2560069号 ,三贵康复器材销售(上海)有限公司 ,佛山健多多医疗器械有限公司,有
 多克自然炎痛贴     8贴/盒, ,8贴/盒,1  盒  ,渝食药监械(准)字2012第2260091号 ,重庆华伦医疗器械有限公司 ,佛山健多多医疗器械有限公司,有
 华伦特定电磁波(TDP)双头TDP电烤灯CQJ-24    1台/盒, ,1台/盒,1  盒  ,渝食药监械(准)字2012第2260090号(更) ,重庆华伦医疗器械有限公司 ,佛山健多多医疗器械有限公司,有
 蜀水特定电磁波治疗器TDP灯CQS-23D    1台/盒, ,1台/盒,1  盒  ,渝食药监械(准)字2010第2260054号 ,重庆蜀水仪器厂 ,佛山健多多医疗器械有限公司,有
 侨健中频治疗仪    1台/盒, ,1台/盒,1  盒  ,粤食药监械生产许20010375号 ,广州市侨鑫医疗器械科技发展有限公司 ,佛山健多多医疗器械有限公司,有
 美客5L家用制氧机    1台/盒, ,1台/盒,1  盒  ,粤食药监械(准)字2012第2540087号 ,佛山市美客医疗科技有限公司 ,佛山健多多医疗器械有限公司,有
 美客医用3升制氧机型号CP301    1台/盒, ,1台/盒,1  盒  ,粤食药监械(准)字2012第2540087号 ,佛山市美客医疗科技有限公司 ,佛山健多多医疗器械有限公司,有
 三爱 康复枕 肢体固定器 （头部型）    1个/盒, ,1个/盒,1  盒  ,鲁青械备20160163号 ,青岛三爱医疗科技有限公司 ,佛山健多多医疗器械有限公司,有
 美之氧 YS-01粉色 迷你版医用压缩雾化器    1台/盒, ,1台/盒,1  盒  ,皖械注准20162210271号 ,黄山市雅适医疗器械有限公司 ,佛山健多多医疗器械有限公司,有
 鱼跃最新款制氧机 9F-3D    1台/盒, ,1台/盒,1  盒  ,苏食药监械(准)字2013第2541399号 ,江苏鱼跃医疗设备股份有限公司 ,佛山健多多医疗器械有限公司,有
 好万家腰部按摩理疗仪牵引器HYS-388    1台/盒, ,1台/盒,1  盒  ,粤食药监械(准)字2011第2260340号 ,深圳市好一生电子科技有限公司 ,佛山健多多医疗器械有限公司,有
 苗霸远红外贴(黑蚂蚁透骨)    6贴/盒, ,6贴/盒,1  盒  ,冀食药监械生产许20130020号 ,沧州前卫生物科技发展有限公司 ,佛山健多多医疗器械有限公司,有
 仙鹤牌神灯治疗仪CQ29    1台/盒, ,1台/盒,1  台  ,渝食药监械(准)字2014第2260006号 ,重庆航天火箭电子技术有限公司 ,佛山健多多医疗器械有限公司,有
 手动吸痰器     1台/盒, ,1台/盒,1  盒  ,豫新食药监械（准）字2014第1660001号 ,青岛健之佳生物科技有限公司 ,佛山健多多医疗器械有限公司,有
 广东凯洋KY890    1张/盒, ,1张/盒,1  盒  ,粤食药监械(准)字2013第2561061号 ,广东凯洋医疗科技集团有限公司 ,佛山健多多医疗器械有限公司,有
 路扬 带靠背简易座便椅-配厕桶    1张/盒, ,1张/盒,1  盒  ,粤食药监械(准)字2013第2561061号 ,广东凯洋医疗科技集团有限公司 ,佛山健多多医疗器械有限公司,有
 百合手持式鼻腔清洗器    LE-2型, ,LE-2型,1  盒  ,辽鞍食药监械（准）字2012第1660012号 ,辽宁百合医疗设备有限公司 ,佛山健多多医疗器械有限公司,有
 械字号pm2.5口罩一次性使用口罩    1个/盒, ,1个/盒,1  盒  ,赣食药监械（准）字2014第2640137号 ,南昌朝阳医疗保健品有限公司 ,佛山健多多医疗器械有限公司,有
 凯洋皮面坐便器 KY817    1张/盒, ,1张/盒,1  个  ,粤食药监械(准)字2014第2560753号 ,广东凯洋医疗科技集团有限公司 ,佛山健多多医疗器械有限公司,有
 械字号PM2.5布带呼吸阀 一次性使用口罩    1套/盒, ,1套/盒,1  盒  ,赣食药监械（准）字2014第2640137号 ,南昌朝阳医疗保健品有限公司 ,佛山健多多医疗器械有限公司,有
 吸氧管4米    4米/条, ,4米/条,1  条  ,苏食药监械（准）字2014第2560346号 ,扬州康安科技有限公司 ,佛山健多多医疗器械有限公司,有
 凯洋可坐助行器 KY961L    1张/盒, ,1张/盒,1  个  ,粤食药监械(准)字2013第2561061号 ,广东凯洋医疗科技集团有限公司 ,佛山健多多医疗器械有限公司,有
 苗霸远红外贴(腰腿疼痛)    3贴*2袋/盒, ,3贴*2袋/盒,1  盒  ,冀食药监械生产许20130020号 ,沧州前卫医疗用品有限公司 ,佛山健多多医疗器械有限公司,有
 健之佳申瑞 助听器    E-100, ,E-100,1  盒  ,粤食药监械（准）字2013第2460893号 ,青岛三爱医疗科技有限公司 ,佛山健多多医疗器械有限公司,有
 鱼跃雾化吸入器(咬嘴)7W-1     100套/1箱, ,100套/1箱,1  套  ,苏镇械备2015024号 ,江苏鱼跃医疗设备股份有限公司 ,佛山健多多医疗器械有限公司,有
 倍尔康非接触式电子体温计JXB-178    1支/盒, ,1支/盒,1  盒  ,粤食药监械(准)字2014第2201046号 ,广州市金鑫宝电子有限公司 ,佛山健多多医疗器械有限公司,有
 杜蕾斯激爽四合一    32只/盒, ,32只/盒,1  盒  ,鲁械注准20162660063 ,青岛伦敦杜蕾斯有限公司 ,佛山健多多医疗器械有限公司,有
 仙鹤神灯治疗仪CQ-30    1台/盒, ,1台/盒,1  盒  ,渝食药监械(准)字2014第2260066号 ,重庆航天火箭电子技术有限公司 ,佛山健多多医疗器械有限公司,有
环球牌一次性无菌针灸针红盒 环球牌一次性无菌针灸针红盒    0.25*25mm*100支/盒,环球牌一次性无菌针灸针红盒 ,0.25*25mm*100支/盒,100  盒  ,苏食药监械（准）字2012第2270523号 ,苏州针灸用品有限公司 ,佛山健多多医疗器械有限公司,有
环球牌一次性无菌针灸针红盒 环球牌一次性无菌针灸针红盒    0.30*60mm*100支/盒,环球牌一次性无菌针灸针红盒 ,0.30*60mm*100支/盒,100  盒  ,苏食药监械（准）字2012第2270523号 ,苏州针灸用品有限公司 ,佛山健多多医疗器械有限公司,有
环球牌一次性无菌针灸针红盒 环球牌一次性无菌针灸针红盒    0.35*40mm*100支/盒,环球牌一次性无菌针灸针红盒 ,0.35*40mm*100支/盒,100  盒  ,苏食药监械（准）字2012第2270523号 ,苏州针灸用品有限公司 ,佛山健多多医疗器械有限公司,有
环球牌一次性无菌针灸针红盒 环球牌一次性无菌针灸针红盒    0.35*50mm*100支/盒,环球牌一次性无菌针灸针红盒 ,0.35*50mm*100支/盒,100  盒  ,苏食药监械（准）字2012第2270523号 ,苏州针灸用品有限公司 ,佛山健多多医疗器械有限公司,有
环球牌一次性无菌针灸针蓝盒 环球牌一次性无菌针灸针蓝盒    0.25*50mm*100支/盒,环球牌一次性无菌针灸针蓝盒 ,0.25*50mm*100支/盒,100  盒  ,苏食药监械生产许2001-0030号 ,苏州针灸用品有限公司 ,佛山健多多医疗器械有限公司,有
环球牌一次性无菌针灸针蓝盒 环球牌一次性无菌针灸针蓝盒    0.25*60mm*100支/盒,环球牌一次性无菌针灸针蓝盒 ,0.25*60mm*100支/盒,100  盒  ,苏食药监械生产许2001-0030号 ,苏州针灸用品有限公司 ,佛山健多多医疗器械有限公司,有
环球牌一次性无菌针灸针蓝盒 环球牌一次性无菌针灸针蓝盒    0.30*13mm*100支/盒,环球牌一次性无菌针灸针蓝盒 ,0.30*13mm*100支/盒,100  盒  ,苏食药监械生产许2001-0030号 ,苏州针灸用品有限公司 ,佛山健多多医疗器械有限公司,有
环球牌一次性无菌针灸针蓝盒 环球牌一次性无菌针灸针蓝盒    0.30*50mm*100支/盒,环球牌一次性无菌针灸针蓝盒 ,0.30*50mm*100支/盒,100  盒  ,苏食药监械生产许2001-0030号 ,苏州针灸用品有限公司 ,佛山健多多医疗器械有限公司,有
环球牌一次性无菌针灸针蓝盒 环球牌一次性无菌针灸针蓝盒    0.30*60mm*100支/盒,环球牌一次性无菌针灸针蓝盒 ,0.30*60mm*100支/盒,100  盒  ,苏食药监械生产许2001-0030号 ,苏州针灸用品有限公司 ,佛山健多多医疗器械有限公司,有
环球牌一次性无菌针灸针蓝盒 环球牌一次性无菌针灸针蓝盒    0.30*75mm*100支/盒,环球牌一次性无菌针灸针蓝盒 ,0.30*75mm*100支/盒,100  盒  ,苏食药监械生产许2001-0030号 ,苏州针灸用品有限公司 ,佛山健多多医疗器械有限公司,有
环球牌一次性无菌针灸针蓝盒 环球牌一次性无菌针灸针蓝盒    0.35*25mm*100支/盒,环球牌一次性无菌针灸针蓝盒 ,0.35*25mm*100支/盒,100  盒  ,苏食药监械生产许2001-0030号 ,苏州针灸用品有限公司 ,佛山健多多医疗器械有限公司,有
环球牌一次性无菌针灸针蓝盒 环球牌一次性无菌针灸针蓝盒    0.35*50mm*100支/盒,环球牌一次性无菌针灸针蓝盒 ,0.35*50mm*100支/盒,100  盒  ,苏食药监械生产许2001-0030号 ,苏州针灸用品有限公司 ,佛山健多多医疗器械有限公司,有
 永康洁一次性使用口罩    10个/袋, ,10个/袋,1  袋  ,赣械注准20142640320 ,南昌市康洁医用卫生用品有限公司 ,佛山健多多医疗器械有限公司,有
 一次性使用无菌阴道扩张器 A型    1个/袋, ,1个/袋,1  袋  ,赣食药监械(准)字2012第2660102号 ,南昌市康洁医用卫生用品有限公司 ,佛山健多多医疗器械有限公司,有
 千江乳腺贴    7cm*10cm*4贴/盒, ,7cm*10cm*4贴/盒,1  盒  ,皖阜械备20150003号 ,阜阳市贤信堂药业有限公司 ,佛山健多多医疗器械有限公司,有
 脱脂棉球    50g/包, ,50g/包,1  包  ,苏徐械备20150038号 ,江苏米沙瓦医疗用品有限公司 ,佛山健多多医疗器械有限公司,有
 艾灸贴    20片/盒, ,20片/盒,1  盒  ,鲁食药监械（准）字2014第2260242号 ,青岛沃普艾斯日用品有限公司 ,佛山健多多医疗器械有限公司,有
 环球牌梅花针(皮肤针) 单头    1支/包, ,1支/包,1  包  ,苏食药监械(准)字2008第2270309号 ,苏州针灸用品有限公司 ,佛山健多多医疗器械有限公司,有
 健之佳一次性PVC检查手套    50只/盒, ,50只/盒,1  盒  ,国食药监械(进)字2012第1662958号 ,青岛千江生物工程有限公司 ,佛山健多多医疗器械有限公司,有
 广东凯洋KY926拐杖    1支/盒, ,1支/盒,1  盒  ,粤食药监械(准)字2013第2561061号 ,广东凯洋医疗科技集团有限公司 ,佛山健多多医疗器械有限公司,有
 凯洋座便椅残疾人坐便椅    1张/盒, ,1张/盒,1  盒  ,粤食药监械(准)字2013第2561061号 ,广东凯洋医疗科技集团有限公司 ,佛山健多多医疗器械有限公司,有
 鼻腔冲洗器    1套/盒, ,1套/盒,1  盒  ,川食药监械(准)字2012第2660198号 ,川食药监械(准)字2012第2660198号 ,佛山健多多医疗器械有限公司,有
 人拐杖凯洋KY924    1条/盒, ,1条/盒,1  盒  ,粤食药监械(准)字2013第2561061号 ,广东凯洋医疗科技集团有限公司 ,佛山健多多医疗器械有限公司,有
 倍尔康DT001 电子体温计    10支/盒, ,10支/盒,1  支  ,粤食药监械(准)字2011第2200178号(更) ,广州市番禺金鑫宝电子有限公司 ,佛山健多多医疗器械有限公司,有
华佗牌七星针皮肤针双头 华佗牌七星针皮肤针双头    1条/盒,华佗牌七星针皮肤针双头 ,1条/盒,1  盒  ,苏食药监械(准)字2012第2270930号 ,苏州医疗用品厂有限公司 ,佛山健多多医疗器械有限公司,有
仙鹤牌远红外线理疗仪 治疗仪器R-1 仙鹤牌远红外线理疗仪 治疗仪器R-1    1台/盒,仙鹤牌远红外线理疗仪 治疗仪器R-1 ,1台/盒,1  盒  ,渝食药监械(准)字2014第2260066号 ,重庆航天火箭电子科技有限公司 ,佛山健多多医疗器械有限公司,有
超声波雾化器粤华WH-2000 超声波雾化器粤华WH-2000    1台/盒,超声波雾化器粤华WH-2000 ,1台/盒,1  盒  ,粤食药监械(准)字2013第2231150号 ,广东粤华医疗器械厂有限公司 ,佛山健多多医疗器械有限公司,有
仙鹤牌神灯治疗仪CQ-30 仙鹤牌神灯治疗仪CQ-30    1台/盒,仙鹤牌神灯治疗仪CQ-30 ,1台/盒,1  盒  ,渝食药监械(准)字2014第2260066号 ,重庆航天火箭电子技术有限公司 ,佛山健多多医疗器械有限公司,有
全日康电脑中频理疗仪J18A1 全日康电脑中频理疗仪J18A1    1台/盒,全日康电脑中频理疗仪J18A1 ,1台/盒,1  盒  ,京械注准20172260733 ,北京金豪商贸有限公司 ,佛山健多多医疗器械有限公司,有
佳禾D03全弹透气型束腹带L码 佳禾D03全弹透气型束腹带L码    1套/盒,佳禾D03全弹透气型束腹带L码 ,1套/盒,1  盒  ,冀衡食药监械生产备20140001号 ,冀州市佳禾医疗器械有限公司 ,佛山健多多医疗器械有限公司,有
静脉曲张袜 中筒型S 静脉曲张袜 中筒型S    一盒,静脉曲张袜 中筒型S ,一盒,1  盒  ,浙食药监械（准）字2010第2640535号 ,青岛健之佳生物科技有限公司 ,佛山健多多医疗器械有限公司,有
静脉曲张袜 中筒型M 静脉曲张袜 中筒型M    一盒,静脉曲张袜 中筒型M ,一盒,1  盒  ,浙食药监械（准）字2010第2640536号 ,青岛健之佳生物科技有限公司 ,佛山健多多医疗器械有限公司,有
静脉曲张袜 中筒型XL 静脉曲张袜 中筒型XL    一盒,静脉曲张袜 中筒型XL ,一盒,1  盒  ,浙食药监械（准）字2010第2640538号 ,青岛健之佳生物科技有限公司 ,佛山健多多医疗器械有限公司,有
